DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,/mnt/backup_server/DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,2025-10-31 11:07:10,TRUE,0.00,91606
DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,/mnt/backup_server/DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,2025-10-31 11:20:47,TRUE,0.00,91612
DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,/mnt/backup_server/DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,2025-10-31 11:23:04,TRUE,0.00,91619
DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,/mnt/backup_server/DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,2025-10-31 11:42:38,TRUE,0.00,91627
DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,/mnt/backup_server/DEBIAN-MAIL-2025-10-28_07-53-39.7z.001,2025-10-31 11:56:45,TRUE,0.00,91640
